State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal),Reported Date
Maharashtra,Chandrapur(Ganjwad),,,,9,6000,18-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,3,4250,18-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,402.00",18750,18-Apr-19
Maharashtra,Nasik,,,,5,13000,18-Apr-19
Maharashtra,Karad,,,,2,9000,18-Apr-19
Maharashtra,Kolhapur,,,,134,5500,18-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,15,41666,18-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,450.00",18500,19-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,10,5000,19-Apr-19
Maharashtra,Nasik,,,,2,6800,19-Apr-19
Maharashtra,Nasik,,,,2,13000,19-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,9,6000,20-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,21,4000,20-Apr-19
Maharashtra,Kolhapur,,,,235,6250,20-Apr-19
Maharashtra,Jalgaon,,,,2,4000,20-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,266.00",18250,20-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,7,7250,20-Apr-19
Maharashtra,Nasik,,,,5,13000,20-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,9,36666,20-Apr-19
Maharashtra,Nasik,,,,5,6000,20-Apr-19
Maharashtra,Karad,,,,1,17000,20-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,22,3500,21-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,22,4500,21-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,9,5000,21-Apr-19
Maharashtra,Kolhapur,,,,104,5750,21-Apr-19
Maharashtra,Ramtek,,,,1,1100,21-Apr-19
Maharashtra,Karad,,,,5,17000,21-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,16,7000,22-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,8,5000,22-Apr-19
Maharashtra,Nasik,,,,15,6000,22-Apr-19
Maharashtra,Kolhapur,,,,217,4750,22-Apr-19
Maharashtra,Solapur,,,,13,1500,22-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,447,17500,22-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,43,41666,22-Apr-19
Maharashtra,Karad,,,,3,15000,22-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,7000,23-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,7000,23-Apr-19
Maharashtra,Solapur,,,,8,3500,23-Apr-19
Maharashtra,Nasik,,,,4,13000,23-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,750.00",17250,23-Apr-19
Maharashtra,Ramtek,,,,1,1100,23-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,15,4500,23-Apr-19
Maharashtra,Shrirampur,,,,1,6000,24-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,7000,24-Apr-19
Maharashtra,Kolhapur,,,,177,6500,24-Apr-19
Maharashtra,Nagpur,,,,90,1729,24-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,14,4500,24-Apr-19
Maharashtra,Nagpur,,,,90,4000,24-Apr-19
Maharashtra,Ramtek,,,,1,1100,24-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,654.00",17000,24-Apr-19
Maharashtra,Solapur,,,,16,1600,24-Apr-19
Maharashtra,Karad,,,,2,15000,24-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,19,16666,24-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,7000,25-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,13,6000,25-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,7000,25-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,319.00",16650,25-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,16,4500,25-Apr-19
Maharashtra,Kolhapur,,,,191,6000,25-Apr-19
Maharashtra,Jalgaon,,,,3,4000,25-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,1,37500,25-Apr-19
Maharashtra,Karad,,,,4,13500,25-Apr-19
Maharashtra,Nasik,,,,5,13000,25-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,16,4500,26-Apr-19
Maharashtra,Shrirampur,,,,2,7000,26-Apr-19
Maharashtra,Jalgaon,,,,8,4000,26-Apr-19
Maharashtra,Nagpur,,,,100,1700,26-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,651.00",16350,26-Apr-19
Maharashtra,Kamthi,,,,1,2600,26-Apr-19
Maharashtra,Solapur,,,,8,1600,26-Apr-19
Maharashtra,Nagpur,,,,100,3075,26-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,55,23333,26-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,18,6000,27-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,1,14000,27-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,18,2500,27-Apr-19
Maharashtra,Dharashiv,,,,1,6000,27-Apr-19
Maharashtra,Kolhapur,,,,323,1250,27-Apr-19
Maharashtra,Kolhapur,,,,323,3000,27-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,5,6500,27-Apr-19
Maharashtra,Nasik,,,,17,13000,27-Apr-19
Maharashtra,Karad,,,,5,14000,27-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,734.00",16100,27-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,3,5000,28-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,2500,28-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,6500,28-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,19,4500,28-Apr-19
Maharashtra,Dharashiv,,,,1,3100,28-Apr-19
Maharashtra,Kolhapur,,,,161,6000,28-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,13,3500,28-Apr-19
Maharashtra,Ramtek,,,,1,900,28-Apr-19
Maharashtra,Karad,,,,5,13000,28-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,6500,29-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,15,5000,29-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,2250,29-Apr-19
Maharashtra,Jalgaon,,,,5,3750,29-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,584,15900,29-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,4,6500,29-Apr-19
Maharashtra,Kolhapur,,,,165,6250,29-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,51,41666,29-Apr-19
Maharashtra,Karad,,,,6,12000,29-Apr-19
Maharashtra,Solapur,,,,13,1600,29-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,17,6500,30-Apr-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,17,2250,30-Apr-19
Maharashtra,Chandrapur(Ganjwad),,,,16,4500,30-Apr-19
Maharashtra,Chattrapati Sambhajinagar,,,,6,7000,30-Apr-19
Maharashtra,Mumbai- Fruit Market,,,,"1,523.00",15350,30-Apr-19
Maharashtra,Nagpur,,,,100,4250,30-Apr-19
Maharashtra,Jalgaon,,,,2,4000,30-Apr-19
Maharashtra,Karad,,,,7,12000,30-Apr-19
Maharashtra,Kolhapur,,,,159,7250,30-Apr-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,15,41666,30-Apr-19
Maharashtra,Nagpur,,,,100,4625,30-Apr-19
Maharashtra,Shrirampur,,,,2,5000,01-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,18,6500,01-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,18,3500,01-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,811.00",15000,01-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,2,5775,01-May-19
Maharashtra,Kolhapur,,,,122,6000,01-May-19
Maharashtra,Chandrapur(Ganjwad),,,,9,4500,01-May-19
Maharashtra,Karad,,,,5,11500,01-May-19
Maharashtra,Ramtek,,,,1,1900,01-May-19
Maharashtra,Dharashiv,,,,1,1900,01-May-19
Maharashtra,Nasik,,,,2,13000,01-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,18,2250,01-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,5500,02-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,4500,02-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,2250,02-May-19
Maharashtra,Jalgaon,,,,8,4000,02-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,1,5750,02-May-19
Maharashtra,Chandrapur(Ganjwad),,,,17,4500,02-May-19
Maharashtra,Ramtek,,,,1,1100,02-May-19
Maharashtra,Karad,,,,5,12000,02-May-19
Maharashtra,Nasik,,,,2,13000,02-May-19
Maharashtra,Kolhapur,,,,226,6250,02-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,714.00",14750,02-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,26,41666,02-May-19
Maharashtra,Shrirampur,,,,2,4000,03-May-19
Maharashtra,Chandrapur(Ganjwad),,,,16,4500,03-May-19
Maharashtra,Jalgaon,,,,13,4000,03-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,857.00",14250,03-May-19
Maharashtra,Nasik,,,,19,9500,03-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,50,41666,03-May-19
Maharashtra,Solapur,,,,18,1700,03-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,5500,04-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,2100,04-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,14,7000,04-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,15,3500,04-May-19
Maharashtra,Nagpur,,,,73,2025,04-May-19
Maharashtra,Kolhapur,,,,1,2000,04-May-19
Maharashtra,Jalgaon,,,,4,5000,04-May-19
Maharashtra,Kolhapur,,,,1,2750,04-May-19
Maharashtra,Karad,,,,7,11000,04-May-19
Maharashtra,Ramtek,,,,1,1100,04-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,749.00",13750,04-May-19
Maharashtra,Solapur,,,,17,1600,04-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,13,23333,04-May-19
Maharashtra,Nasik,,,,6,13000,04-May-19
Maharashtra,Chandrapur(Ganjwad),,,,19,4500,04-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,2500,05-May-19
Maharashtra,Shrirampur,,,,3,5000,05-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,5000,05-May-19
Maharashtra,Chandrapur(Ganjwad),,,,20,4500,05-May-19
Maharashtra,Ramtek,,,,1,900,05-May-19
Maharashtra,Karad,,,,5,12000,05-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,11,7500,05-May-19
Maharashtra,Kolhapur,,,,175,5500,05-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,2500,06-May-19
Maharashtra,Shrirampur,,,,3,5000,06-May-19
Maharashtra,Jalgaon,,,,4,3500,06-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,6000,06-May-19
Maharashtra,Chandrapur(Ganjwad),,,,25,4000,06-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,3500,06-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,22,6000,06-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,40,19166,06-May-19
Maharashtra,Karad,,,,4,11500,06-May-19
Maharashtra,Kolhapur,,,,225,6750,06-May-19
Maharashtra,Solapur,,,,35,1600,06-May-19
Maharashtra,Mumbai- Fruit Market,,,,709,13500,06-May-19
Maharashtra,Nagpur,,,,176,2000,06-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4000,07-May-19
Maharashtra,Chandrapur(Ganjwad),,,,19,4000,07-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,5500,07-May-19
Maharashtra,Karad,,,,6,11000,07-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,13,6750,07-May-19
Maharashtra,Solapur,,,,20,1800,07-May-19
Maharashtra,Kolhapur,,,,221,6250,07-May-19
Maharashtra,Kamthi,,,,1,2400,07-May-19
Maharashtra,Ramtek,,,,1,1900,07-May-19
Maharashtra,Mumbai- Fruit Market,,,,"2,136.00",13000,07-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,2500,07-May-19
Maharashtra,Shrirampur,,,,2,5000,08-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,21,5500,08-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,21,2500,08-May-19
Maharashtra,Nagpur,,,,300,3850,08-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,7,7000,08-May-19
Maharashtra,Jalgaon,,,,3,3500,08-May-19
Maharashtra,Ramtek,,,,1,1100,08-May-19
Maharashtra,Kolhapur,,,,276,5500,08-May-19
Maharashtra,Nagpur,,,,300,1950,08-May-19
Maharashtra,Solapur,,,,33,1800,08-May-19
Maharashtra,Mumbai- Fruit Market,,,,958,13000,08-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,26,19166,08-May-19
Maharashtra,Shrirampur,,,,2,5000,09-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,22,5500,09-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,22,4000,09-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,22,2500,09-May-19
Maharashtra,Solapur,,,,28,1000,09-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,675.00",12650,09-May-19
Maharashtra,Jalgaon,,,,13,4000,09-May-19
Maharashtra,Ramtek,,,,1,900,09-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,29,4500,09-May-19
Maharashtra,Chandrapur(Ganjwad),,,,19,3500,09-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,4,16666,09-May-19
Maharashtra,Nagpur,,,,100,1950,09-May-19
Maharashtra,Chandrapur(Ganjwad),,,,21,3500,10-May-19
Maharashtra,Shrirampur,,,,3,5000,10-May-19
Maharashtra,Jalgaon,,,,4,3500,10-May-19
Maharashtra,Nagpur,,,,45,1950,10-May-19
Maharashtra,Solapur,,,,31,1600,10-May-19
Maharashtra,Nasik,,,,15,9500,10-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,9,16666,10-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,557.00",12450,10-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,2100,11-May-19
Maharashtra,Chandrapur(Ganjwad),,,,25,3500,11-May-19
Maharashtra,Shrirampur,,,,2,5000,11-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,4000,11-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,5500,11-May-19
Maharashtra,Nasik,,,,4,13000,11-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,14,6000,11-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,684.00",12300,11-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,26,20000,11-May-19
Maharashtra,Kamthi,,,,1,2300,11-May-19
Maharashtra,Solapur,,,,33,1200,11-May-19
Maharashtra,Nagpur,,,,142,1950,11-May-19
Maharashtra,Shrirampur,,,,2,5000,12-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,5000,12-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,2000,12-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,12-May-19
Maharashtra,Chandrapur(Ganjwad),,,,20,4500,12-May-19
Maharashtra,Dharashiv,,,,1,4800,12-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,23,6250,12-May-19
Maharashtra,Kamthi,,,,1,2300,12-May-19
Maharashtra,Ramtek,,,,1,900,12-May-19
Maharashtra,Shrirampur,,,,2,5000,13-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,15,5500,13-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,1800,13-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,5000,13-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,12,3500,13-May-19
Maharashtra,Jalgaon,,,,3,3200,13-May-19
Maharashtra,Nagpur,,,,45,1950,13-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,23,16666,13-May-19
Maharashtra,Mumbai- Fruit Market,,,,474,12250,13-May-19
Maharashtra,Solapur,,,,28,1600,13-May-19
Maharashtra,Nasik,,,,8,9500,13-May-19
Maharashtra,Chandrapur(Ganjwad),,,,19,4500,13-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,6500,14-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,1750,14-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,11,3500,14-May-19
Maharashtra,Chandrapur(Ganjwad),,,,19,4000,14-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,15,4500,14-May-19
Maharashtra,Jalgaon,,,,12,4000,14-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,9,16666,14-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,892.00",12000,14-May-19
Maharashtra,Ramtek,,,,1,900,14-May-19
Maharashtra,Shrirampur,,,,2,5000,15-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,16,3700,15-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,16,6700,15-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,16,1750,15-May-19
Maharashtra,Nagpur,,,,10,1950,15-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,14,6500,15-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,16,20000,15-May-19
Maharashtra,Ramtek,,,,1,1300,15-May-19
Maharashtra,Jalgaon,,,,4,3000,15-May-19
Maharashtra,Pune,,,,180,8000,15-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,570.00",11850,15-May-19
Maharashtra,Solapur,,,,34,1300,15-May-19
Maharashtra,Shrirampur,,,,2,4750,16-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,551.00",11600,16-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,13,16666,16-May-19
Maharashtra,Jalgaon,,,,2,3000,16-May-19
Maharashtra,Ramtek,,,,1,1100,16-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,8,16666,17-May-19
Maharashtra,Chandrapur(Ganjwad),,,,25,3500,18-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1700,18-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4500,18-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,5000,18-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,21,16666,18-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4500,19-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,6000,19-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1750,19-May-19
Maharashtra,Ramtek,,,,1,1100,19-May-19
Maharashtra,Chandrapur(Ganjwad),,,,23,3500,19-May-19
Maharashtra,Chandrapur(Ganjwad),,,,24,3500,20-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1750,20-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,6000,20-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,16,16666,20-May-19
Maharashtra,Chandrapur(Ganjwad),,,,22,3500,21-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,6000,21-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1750,21-May-19
Maharashtra,Jalgaon,,,,14,4000,21-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,13,20000,21-May-19
Maharashtra,Ramtek,,,,1,1100,21-May-19
Maharashtra,Nasik,,,,5,11000,21-May-19
Maharashtra,Solapur,,,,21,1400,21-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,17,5500,21-May-19
Maharashtra,Mumbai- Fruit Market,,,,"2,023.00",10650,21-May-19
Maharashtra,Pune,,,,285,6000,21-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4500,22-May-19
Maharashtra,Shrirampur,,,,2,6000,22-May-19
Maharashtra,Jalgaon,,,,12,4000,22-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1600,22-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,227,5500,22-May-19
Maharashtra,Chandrapur(Ganjwad),,,,27,3400,22-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,7,16666,22-May-19
Maharashtra,Ramtek,,,,1,1100,22-May-19
Maharashtra,Pune,,,,241,6000,22-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,522.00",10650,22-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,5000,22-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,42,4500,23-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,42,1400,23-May-19
Maharashtra,Chandrapur(Ganjwad),,,,23,3000,23-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,42,5000,23-May-19
Maharashtra,Shrirampur,,,,3,6000,23-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,590.00",10650,23-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,13,6500,23-May-19
Maharashtra,Jalgaon,,,,2,3100,23-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,12,16666,23-May-19
Maharashtra,Pune,,,,211,6000,23-May-19
Maharashtra,Ramtek,,,,1,1100,23-May-19
Maharashtra,Solapur,,,,22,1200,23-May-19
Maharashtra,Chandrapur(Ganjwad),,,,24,3500,24-May-19
Maharashtra,Shrirampur,,,,3,5250,24-May-19
Maharashtra,Jalgaon,,,,2,3100,24-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,512.00",10500,24-May-19
Maharashtra,Pune,,,,180,6000,24-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,19,16666,24-May-19
Maharashtra,Solapur,,,,32,1300,24-May-19
Maharashtra,Shrirampur,,,,3,5000,25-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,41,1600,25-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,41,5000,25-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,41,4500,25-May-19
Maharashtra,Jalgaon,,,,3,4500,25-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,16,5000,25-May-19
Maharashtra,Dharashiv,,,,1,4200,25-May-19
Maharashtra,Nasik,,,,14,6000,25-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,13,16666,25-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,381.00",10200,25-May-19
Maharashtra,Ramtek,,,,1,1100,25-May-19
Maharashtra,Chandrapur(Ganjwad),,,,24,2500,25-May-19
Maharashtra,Shrirampur,,,,3,4000,26-May-19
Maharashtra,Chandrapur(Ganjwad),,,,24,3500,26-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4500,26-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,5000,26-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1500,26-May-19
Maharashtra,Ramtek,,,,1,1100,26-May-19
Maharashtra,Pune,,,,150,6000,26-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,9,5000,26-May-19
Maharashtra,Kamthi,,,,1,2500,26-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,1750,27-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,4500,27-May-19
Maharashtra,Shrirampur,,,,3,5000,27-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,9,4750,27-May-19
Maharashtra,Chandrapur(Ganjwad),,,,24,3500,27-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,21,16666,27-May-19
Maharashtra,Mumbai- Fruit Market,,,,486,10000,27-May-19
Maharashtra,Pune,,,,170,6000,27-May-19
Maharashtra,Solapur,,,,39,1100,27-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,23,4500,27-May-19
Maharashtra,Jalgaon,,,,2,3200,27-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,45,3500,28-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,45,5500,28-May-19
Maharashtra,Ramtek,,,,1,1100,28-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,21,3750,28-May-19
Maharashtra,Chandrapur(Ganjwad),,,,22,3000,28-May-19
Maharashtra,Nagpur,,,,200,1875,28-May-19
Maharashtra,Jalgaon,,,,2,3100,28-May-19
Maharashtra,Kamthi,,,,1,2300,28-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,487.00",9900,28-May-19
Maharashtra,Solapur,,,,27,1000,28-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,8,16666,28-May-19
Maharashtra,Pune,,,,490,4500,28-May-19
Maharashtra,Shrirampur,,,,3,5000,29-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,4500,29-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,5500,29-May-19
Maharashtra,Chandrapur(Ganjwad),,,,26,3500,29-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,6,5000,29-May-19
Maharashtra,Solapur,,,,27,1000,29-May-19
Maharashtra,Jalgaon,,,,12,3750,29-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,145.00",10000,29-May-19
Maharashtra,Pune,,,,269,5000,29-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,21,16666,29-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1900,30-May-19
Maharashtra,Shrirampur,,,,3,5750,30-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,3250,30-May-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,6000,30-May-19
Maharashtra,Chandrapur(Ganjwad),,,,16,3500,30-May-19
Maharashtra,Jalgaon,,,,2,3800,30-May-19
Maharashtra,Chattrapati Sambhajinagar,,,,11,4000,30-May-19
Maharashtra,Ramtek,,,,1,1100,30-May-19
Maharashtra,Solapur,,,,26,1200,30-May-19
Maharashtra,Pune,,,,284,5000,30-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,232.00",10000,30-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,4,16666,30-May-19
Maharashtra,Shrirampur,,,,3,5000,31-May-19
Maharashtra,Mumbai- Fruit Market,,,,"1,436.00",9750,31-May-19
Maharashtra,Chandrapur(Ganjwad),,,,17,3500,31-May-19
Maharashtra,Nagpur,,,,84,2050,31-May-19
Maharashtra,Pune,,,,240,5000,31-May-19
Maharashtra,Jalgaon,,,,3,3100,31-May-19
Maharashtra,"Sangli(Phale, Bhajipura Market)",,,,27,16666,31-May-19
Maharashtra,Solapur,,,,27,1200,31-May-19
Maharashtra,Shrirampur,,,,2,4000,01-Jun-19
Maharashtra,Chattrapati Sambhajinagar,,,,17,4500,01-Jun-19
Maharashtra,Rahuri,,,,6,3685,01-Jun-19
Maharashtra,Jalgaon,,,,18,4250,01-Jun-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,6000,01-Jun-19
Maharashtra,Amrawati(Frui & Veg. Market),,,,25,1700,01-Jun-19
Maharashtra,Nagpur,,,,20,1950,01-Jun-19
