State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price (Rs./Quintal)
Maharashtra,Shrirampur,2017,7,290.5,2,2750
Maharashtra,Amrawati(Frui & Veg. Market),2017,7,290.5,19,2000
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,8,2750
Maharashtra,Nagpur,2017,7,290.5,59,1800
Maharashtra,Nasik,2017,7,290.5,8,2600
Maharashtra,Shrirampur,2017,7,290.5,4,2250
Maharashtra,Chandrapur,2017,7,290.5,4,2500
Maharashtra,Nasik,2017,7,290.5,6,2700
Maharashtra,Nagpur,2017,7,290.5,100,1800
Maharashtra,Nasik,2017,7,290.5,17,2500
Maharashtra,Nagpur,2017,7,290.5,50,1950
Maharashtra,Chandrapur,2017,7,290.5,1,3000
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,7,6000
Maharashtra,Nagpur,2017,7,290.5,48,1800
Maharashtra,Chandrapur,2017,7,290.5,3,3000
Maharashtra,Karad,2017,7,290.5,1,2300
Maharashtra,Shrirampur,2017,7,290.5,3,2250
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,2,6000
Maharashtra,Shrirampur,2017,7,290.5,4,3000
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,1,4500
Maharashtra,Shrirampur,2017,7,290.5,4,2750
Maharashtra,Kamthi,2017,7,290.5,1,2600
Maharashtra,Chandrapur,2017,7,290.5,1,2500
Maharashtra,Shrirampur,2017,7,290.5,2,2750
Maharashtra,Chandrapur,2017,7,290.5,1,4000
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,2,3500
Maharashtra,Shrirampur,2017,7,290.5,4,2750
Maharashtra,Nagpur,2017,7,290.5,134,1875
Maharashtra,Nagpur,2017,7,290.5,132,1875
Maharashtra,Chattrapati Sambhajinagar,2017,7,290.5,1,3000
Maharashtra,Karad,2017,7,290.5,1,2000
Maharashtra,Nagpur,2017,7,290.5,145,1875
Maharashtra,Nagpur,2017,7,290.5,162,1875
Maharashtra,Nagpur,2017,7,290.5,111,2625
Maharashtra,Nagpur,2017,7,290.5,75,3000
Maharashtra,Nagpur,2017,7,290.5,30,2625
Maharashtra,Mumbai- Fruit Market,2017,7,290.5,251,4500
Maharashtra,Nagpur,2017,7,290.5,21,2625
Maharashtra,Nagpur,2017,7,290.5,17,2625
Maharashtra,Nagpur,2017,8,229.6,16,2625
Maharashtra,Shrirampur,2017,11,14.7,3,1750
Maharashtra,Kolhapur,2018,2,12.7,1,9000
Maharashtra,Pune,2018,2,12.7,1,20000
Maharashtra,Kolhapur,2018,2,12.7,1,8500
Maharashtra,Kolhapur,2018,2,12.7,2,8000
Maharashtra,Kolhapur,2018,2,12.7,1,9500
Maharashtra,Kolhapur,2018,2,12.7,7,7500
Maharashtra,Pune,2018,2,12.7,1,12000
Maharashtra,Pune,2018,3,16.5,2,10000
Maharashtra,Kolhapur,2018,3,16.5,2,8000
Maharashtra,Kolhapur,2018,3,16.5,6,7500
Maharashtra,Kolhapur,2018,3,16.5,1,9000
Maharashtra,Kolhapur,2018,3,16.5,5,12500
Maharashtra,Pune,2018,3,16.5,4,5000
Maharashtra,Kolhapur,2018,3,16.5,3,7500
Maharashtra,Pune,2018,3,16.5,1,15000
Maharashtra,Kolhapur,2018,3,16.5,9,8000
Maharashtra,Pune,2018,3,16.5,2,15000
Maharashtra,Kolhapur,2018,3,16.5,3,7000
Maharashtra,Kolhapur,2018,3,16.5,20,15000
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,3,11000
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,1,10000
Maharashtra,Kolhapur,2018,3,16.5,5,5500
Maharashtra,Pune,2018,3,16.5,1,15000
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,2,8000
Maharashtra,Kolhapur,2018,3,16.5,9,5000
Maharashtra,Pune,2018,3,16.5,5,19000
Maharashtra,Kolhapur,2018,3,16.5,8,16250
Maharashtra,Pune,2018,3,16.5,2,23000
Maharashtra,Nasik,2018,3,16.5,1,250
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,1,20833
Maharashtra,Pune,2018,3,16.5,3,29000
Maharashtra,Kolhapur,2018,3,16.5,21,10500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,1,20833
Maharashtra,Pune,2018,3,16.5,6,37000
Maharashtra,Kolhapur,2018,3,16.5,13,12500
Maharashtra,Nasik,2018,3,16.5,1,12000
Maharashtra,Nasik,2018,3,16.5,1,18000
Maharashtra,Nagpur,2018,3,16.5,1,5750
Maharashtra,Pune,2018,3,16.5,10,41000
Maharashtra,Nagpur,2018,3,16.5,1,4750
Maharashtra,Kolhapur,2018,3,16.5,28,7500
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,6,14583
Maharashtra,Nasik,2018,3,16.5,1,18000
Maharashtra,Kolhapur,2018,3,16.5,11,5500
Maharashtra,Pune,2018,3,16.5,6,20000
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,1,9500
Maharashtra,Kolhapur,2018,3,16.5,13,6000
Maharashtra,Pune,2018,3,16.5,7,40000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,2,14583
Maharashtra,Nagpur,2018,3,16.5,4,5500
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,1,9000
Maharashtra,Nasik,2018,3,16.5,1,13000
Maharashtra,Kolhapur,2018,3,16.5,16,5500
Maharashtra,Pune,2018,3,16.5,7,60000
Maharashtra,Nagpur,2018,3,16.5,6,5500
Maharashtra,Nasik,2018,3,16.5,1,18000
Maharashtra,Nagpur,2018,3,16.5,2,4750
Maharashtra,Pune,2018,3,16.5,10,50000
Maharashtra,Kolhapur,2018,3,16.5,24,5000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,4,14583
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,2,9000
Maharashtra,Nasik,2018,3,16.5,1,18000
Maharashtra,Nasik,2018,3,16.5,1,13000
Maharashtra,Pune,2018,3,16.5,12,50000
Maharashtra,Nagpur,2018,3,16.5,3,4750
Maharashtra,Kolhapur,2018,3,16.5,19,4000
Maharashtra,Nagpur,2018,3,16.5,6,4750
Maharashtra,Pune,2018,3,16.5,3,6000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,1,14583
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,1,10000
Maharashtra,Nagpur,2018,3,16.5,5,4750
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,5,12500
Maharashtra,Kolhapur,2018,3,16.5,43,5500
Maharashtra,Kolhapur,2018,3,16.5,24,7500
Maharashtra,Pune,2018,3,16.5,5,60000
Maharashtra,Amrawati(Frui & Veg. Market),2018,3,16.5,12,5000
Maharashtra,Kolhapur,2018,3,16.5,38,5000
Maharashtra,Nagpur,2018,3,16.5,9,4750
Maharashtra,Pune,2018,3,16.5,11,40000
Maharashtra,"Sangli(Phale, Bhajipura Market)",2018,3,16.5,2,12500
Maharashtra,Amrawati(Frui & Veg. Market),2018,3,16.5,15,5000
Maharashtra,Chattrapati Sambhajinagar,2018,3,16.5,1,10000
