State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal),Reported Date
Maharashtra,Nagpur,,,,8,525,04-Jun-18
Maharashtra,Jalgaon,,,,1,425,04-Jun-18
Maharashtra,Jalgaon,,,,1,375,05-Jun-18
Maharashtra,Nagpur,,,,12,525,05-Jun-18
Maharashtra,Karad,,,,3,2000,05-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,12,1400,05-Jun-18
Maharashtra,Nasik,,,,8,1000,05-Jun-18
Maharashtra,Pandharpur,,,,20,1299,05-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,8,1400,06-Jun-18
Maharashtra,Yawal,,,,4,4500,06-Jun-18
Maharashtra,Nasik,,,,4,1000,06-Jun-18
Maharashtra,Nagpur,,,,15,525,06-Jun-18
Maharashtra,Karad,,,,3,2000,06-Jun-18
Maharashtra,Pandharpur,,,,15,1300,06-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,12,1400,07-Jun-18
Maharashtra,Jalgaon,,,,1,425,07-Jun-18
Maharashtra,Yawal,,,,455,764,07-Jun-18
Maharashtra,Nagpur,,,,5,525,07-Jun-18
Maharashtra,Karad,,,,3,1500,07-Jun-18
Maharashtra,Pandharpur,,,,13,795,07-Jun-18
Maharashtra,Nasik,,,,2,1100,07-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1400,08-Jun-18
Maharashtra,Nagpur,,,,8,525,08-Jun-18
Maharashtra,Pandharpur,,,,15,700,08-Jun-18
Maharashtra,Jalgaon,,,,1,350,08-Jun-18
Maharashtra,Indapur,,,,1,951,09-Jun-18
Maharashtra,Karad,,,,3,2000,09-Jun-18
Maharashtra,Pandharpur,,,,14,905,09-Jun-18
Maharashtra,Nagpur,,,,17,525,09-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1400,09-Jun-18
Maharashtra,Jalgaon,,,,1,375,09-Jun-18
Maharashtra,Karad,,,,4,2000,10-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1400,11-Jun-18
Maharashtra,Jalgaon,,,,1,415,11-Jun-18
Maharashtra,Anajngaon,,,,2,500,11-Jun-18
Maharashtra,Yawal,,,,360,764,11-Jun-18
Maharashtra,Nagpur,,,,7,525,11-Jun-18
Maharashtra,Karad,,,,3,2000,11-Jun-18
Maharashtra,Nasik,,,,2,1100,11-Jun-18
Maharashtra,Pandharpur,,,,25,900,11-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1400,12-Jun-18
Maharashtra,Yawal,,,,420,764,12-Jun-18
Maharashtra,Pandharpur,,,,22,850,12-Jun-18
Maharashtra,Nasik,,,,4,1100,12-Jun-18
Maharashtra,Nagpur,,,,6,525,12-Jun-18
Maharashtra,Karad,,,,4,2000,12-Jun-18
Maharashtra,Solapur,,,,5,775,12-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1400,13-Jun-18
Maharashtra,Nasik,,,,8,1100,13-Jun-18
Maharashtra,Nagpur,,,,13,525,13-Jun-18
Maharashtra,Karad,,,,3,2000,13-Jun-18
Maharashtra,Pandharpur,,,,20,851,13-Jun-18
Maharashtra,Yawal,,,,430,779,13-Jun-18
Maharashtra,Jalgaon,,,,1,375,13-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,11,1400,14-Jun-18
Maharashtra,Jalgaon,,,,1,410,14-Jun-18
Maharashtra,Yawal,,,,365,779,14-Jun-18
Maharashtra,Karad,,,,5,2000,14-Jun-18
Maharashtra,Nasik,,,,2,1100,14-Jun-18
Maharashtra,Nagpur,,,,12,525,14-Jun-18
Maharashtra,Pandharpur,,,,25,750,14-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1450,15-Jun-18
Maharashtra,Jalgaon,,,,1,410,15-Jun-18
Maharashtra,Nagpur,,,,9,525,15-Jun-18
Maharashtra,Pandharpur,,,,15,750,15-Jun-18
Maharashtra,Nasik,,,,8,1100,16-Jun-18
Maharashtra,Yawal,,,,490,779,16-Jun-18
Maharashtra,Yawal,,,,225,779,17-Jun-18
Maharashtra,Karad,,,,5,2000,17-Jun-18
Maharashtra,Anajngaon,,,,11,950,18-Jun-18
Maharashtra,Yawal,,,,390,779,18-Jun-18
Maharashtra,Pandharpur,,,,24,868,18-Jun-18
Maharashtra,Nasik,,,,4,1100,18-Jun-18
Maharashtra,Karad,,,,3,2000,18-Jun-18
Maharashtra,Jalgaon,,,,1,400,18-Jun-18
Maharashtra,Nagpur,,,,17,525,18-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,3,1600,19-Jun-18
Maharashtra,Nagpur,,,,5,525,19-Jun-18
Maharashtra,Pandharpur,,,,9,1110,19-Jun-18
Maharashtra,Jalgaon,,,,1,400,19-Jun-18
Maharashtra,Karad,,,,4,2000,19-Jun-18
Maharashtra,Jalgaon,,,,1,400,20-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1300,20-Jun-18
Maharashtra,Yawal,,,,470,779,20-Jun-18
Maharashtra,Nasik,,,,10,1100,20-Jun-18
Maharashtra,Pandharpur,,,,14,1051,20-Jun-18
Maharashtra,Nagpur,,,,16,525,20-Jun-18
Maharashtra,Karad,,,,3,2000,20-Jun-18
Maharashtra,Nasik,,,,4,1100,21-Jun-18
Maharashtra,Karad,,,,5,1800,21-Jun-18
Maharashtra,Jalgaon,,,,1,410,21-Jun-18
Maharashtra,Nagpur,,,,7,525,21-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,23,1300,21-Jun-18
Maharashtra,Yawal,,,,465,779,21-Jun-18
Maharashtra,Pandharpur,,,,15,1086,21-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,8,1200,22-Jun-18
Maharashtra,Jalgaon,,,,1,415,22-Jun-18
Maharashtra,Yawal,,,,260,779,22-Jun-18
Maharashtra,Nagpur,,,,9,525,22-Jun-18
Maharashtra,Pandharpur,,,,16,900,22-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,17,1300,23-Jun-18
Maharashtra,Jalgaon,,,,1,425,23-Jun-18
Maharashtra,Pandharpur,,,,5,890,23-Jun-18
Maharashtra,Nagpur,,,,10,525,23-Jun-18
Maharashtra,Karad,,,,3,1800,23-Jun-18
Maharashtra,Yawal,,,,215,779,24-Jun-18
Maharashtra,Karad,,,,5,2000,24-Jun-18
Maharashtra,Anajngaon,,,,2,600,25-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,9,1100,25-Jun-18
Maharashtra,Yawal,,,,195,804,25-Jun-18
Maharashtra,Nagpur,,,,10,525,25-Jun-18
Maharashtra,Karad,,,,3,2000,25-Jun-18
Maharashtra,Pandharpur,,,,12,970,25-Jun-18
Maharashtra,Nasik,,,,4,1100,25-Jun-18
Maharashtra,Jalgaon,,,,1,405,25-Jun-18
Maharashtra,Nasik,,,,4,1100,26-Jun-18
Maharashtra,Karad,,,,4,2000,26-Jun-18
Maharashtra,Solapur,,,,9,750,26-Jun-18
Maharashtra,Pandharpur,,,,13,1000,26-Jun-18
Maharashtra,Jalgaon,,,,1,375,26-Jun-18
Maharashtra,Yawal,,,,170,804,27-Jun-18
Maharashtra,Karad,,,,2,2000,27-Jun-18
Maharashtra,Pandharpur,,,,10,950,27-Jun-18
Maharashtra,Nagpur,,,,13,525,27-Jun-18
Maharashtra,Nasik,,,,6,1600,27-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,18,1200,27-Jun-18
Maharashtra,Jalgaon,,,,1,400,27-Jun-18
Maharashtra,Yawal,,,,265,804,28-Jun-18
Maharashtra,Jalgaon,,,,1,405,28-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,3,1100,28-Jun-18
Maharashtra,Nagpur,,,,3,525,28-Jun-18
Maharashtra,Pandharpur,,,,10,825,28-Jun-18
Maharashtra,Karad,,,,5,2000,28-Jun-18
Maharashtra,Pandharpur,,,,7,952,29-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1400,29-Jun-18
Maharashtra,Nagpur,,,,1,525,29-Jun-18
Maharashtra,Nasik,,,,8,1600,29-Jun-18
Maharashtra,Jalgaon,,,,1,375,29-Jun-18
Maharashtra,Yawal,,,,160,804,29-Jun-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1300,30-Jun-18
Maharashtra,Karad,,,,4,2000,30-Jun-18
Maharashtra,Nagpur,,,,13,525,30-Jun-18
Maharashtra,Jalgaon,,,,1,375,30-Jun-18
Maharashtra,Nasik,,,,4,1400,30-Jun-18
Maharashtra,Akluj,,,,17,800,30-Jun-18
Maharashtra,Pandharpur,,,,15,776,30-Jun-18
Maharashtra,Yawal,,,,225,814,01-Jul-18
Maharashtra,Karad,,,,5,2000,01-Jul-18
Maharashtra,Anajngaon,,,,1,700,02-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1300,02-Jul-18
Maharashtra,Yawal,,,,129,789,02-Jul-18
Maharashtra,Pandharpur,,,,5,873,02-Jul-18
Maharashtra,Nagpur,,,,8,525,02-Jul-18
Maharashtra,Nasik,,,,8,1400,02-Jul-18
Maharashtra,Jalgaon,,,,1,405,02-Jul-18
Maharashtra,Karad,,,,3,2000,02-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1300,03-Jul-18
Maharashtra,Yawal,,,,295,764,03-Jul-18
Maharashtra,Nagpur,,,,4,525,03-Jul-18
Maharashtra,Karad,,,,4,2000,03-Jul-18
Maharashtra,Pandharpur,,,,21,890,03-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,12,1500,04-Jul-18
Maharashtra,Nagpur,,,,12,525,04-Jul-18
Maharashtra,Karad,,,,3,2000,04-Jul-18
Maharashtra,Akluj,,,,15,800,04-Jul-18
Maharashtra,Nasik,,,,6,1400,04-Jul-18
Maharashtra,Pandharpur,,,,15,760,04-Jul-18
Maharashtra,Jalgaon,,,,1,400,04-Jul-18
Maharashtra,Nasik,,,,8,1400,05-Jul-18
Maharashtra,Nagpur,,,,5,525,05-Jul-18
Maharashtra,Karad,,,,5,2000,05-Jul-18
Maharashtra,Jalgaon,,,,1,375,05-Jul-18
Maharashtra,Pandharpur,,,,10,860,05-Jul-18
Maharashtra,Jalgaon,,,,1,375,06-Jul-18
Maharashtra,Nagpur,,,,15,525,06-Jul-18
Maharashtra,Pandharpur,,,,10,800,06-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,10,1500,07-Jul-18
Maharashtra,Karad,,,,4,2000,07-Jul-18
Maharashtra,Yawal,,,,295,739,07-Jul-18
Maharashtra,Pandharpur,,,,10,800,07-Jul-18
Maharashtra,Solapur,,,,6,550,07-Jul-18
Maharashtra,Jalgaon,,,,2,350,07-Jul-18
Maharashtra,Yawal,,,,360,739,08-Jul-18
Maharashtra,Karad,,,,3,2000,08-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1500,09-Jul-18
Maharashtra,Anajngaon,,,,3,550,09-Jul-18
Maharashtra,Jalgaon,,,,1,375,09-Jul-18
Maharashtra,Nagpur,,,,5,525,09-Jul-18
Maharashtra,Yawal,,,,225,739,09-Jul-18
Maharashtra,Pandharpur,,,,16,860,09-Jul-18
Maharashtra,Karad,,,,4,2000,09-Jul-18
Maharashtra,Jalgaon,,,,1,350,10-Jul-18
Maharashtra,Karad,,,,1,2000,10-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,4,1500,10-Jul-18
Maharashtra,Nagpur,,,,9,525,10-Jul-18
Maharashtra,Nasik,,,,8,1400,10-Jul-18
Maharashtra,Solapur,,,,6,800,10-Jul-18
Maharashtra,Pandharpur,,,,15,840,10-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1200,11-Jul-18
Maharashtra,Jalgaon,,,,1,400,11-Jul-18
Maharashtra,Nagpur,,,,13,525,11-Jul-18
Maharashtra,Nasik,,,,4,1400,11-Jul-18
Maharashtra,Pandharpur,,,,15,850,11-Jul-18
Maharashtra,Solapur,,,,6,550,11-Jul-18
Maharashtra,Nagpur,,,,4,525,12-Jul-18
Maharashtra,Yawal,,,,270,764,12-Jul-18
Maharashtra,Nasik,,,,4,1700,12-Jul-18
Maharashtra,Karad,,,,5,2000,12-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1200,12-Jul-18
Maharashtra,Pandharpur,,,,12,786,12-Jul-18
Maharashtra,Jalgaon,,,,1,375,13-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,11,1200,13-Jul-18
Maharashtra,Nagpur,,,,8,525,13-Jul-18
Maharashtra,Nasik,,,,2,1350,13-Jul-18
Maharashtra,Pandharpur,,,,10,731,13-Jul-18
Maharashtra,Yawal,,,,270,764,13-Jul-18
Maharashtra,Jalgaon,,,,1,400,14-Jul-18
Maharashtra,Yawal,,,,190,764,14-Jul-18
Maharashtra,Nagpur,,,,12,525,14-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,8,1200,14-Jul-18
Maharashtra,Karad,,,,4,2000,14-Jul-18
Maharashtra,Karad,,,,4,2000,15-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1200,16-Jul-18
Maharashtra,Anajngaon,,,,4,550,16-Jul-18
Maharashtra,Yawal,,,,266,764,16-Jul-18
Maharashtra,Pandharpur,,,,25,786,16-Jul-18
Maharashtra,Nagpur,,,,7,525,16-Jul-18
Maharashtra,Karad,,,,2,2000,16-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,10,1200,17-Jul-18
Maharashtra,Chandrapur,,,,9,1200,17-Jul-18
Maharashtra,Karad,,,,3,2000,17-Jul-18
Maharashtra,Nagpur,,,,4,525,17-Jul-18
Maharashtra,Nasik,,,,11,800,17-Jul-18
Maharashtra,Pandharpur,,,,40,800,17-Jul-18
Maharashtra,Nasik,,,,8,1000,18-Jul-18
Maharashtra,Pandharpur,,,,65,900,18-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,8,1200,18-Jul-18
Maharashtra,Nagpur,,,,12,525,18-Jul-18
Maharashtra,Karad,,,,2,2000,18-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,8,1200,19-Jul-18
Maharashtra,Jalgaon,,,,1,410,19-Jul-18
Maharashtra,Pandharpur,,,,10,812,19-Jul-18
Maharashtra,Nasik,,,,2,800,19-Jul-18
Maharashtra,Karad,,,,4,2000,19-Jul-18
Maharashtra,Solapur,,,,6,550,19-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,7,1000,20-Jul-18
Maharashtra,Pandharpur,,,,7,800,20-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,6,1000,21-Jul-18
Maharashtra,Nagpur,,,,13,525,21-Jul-18
Maharashtra,Jalgaon,,,,1,400,21-Jul-18
Maharashtra,Karad,,,,4,2000,21-Jul-18
Maharashtra,Akluj,,,,18,600,21-Jul-18
Maharashtra,Karad,,,,7,2000,22-Jul-18
Maharashtra,Anajngaon,,,,3,600,23-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,13,1000,23-Jul-18
Maharashtra,Nagpur,,,,9,525,23-Jul-18
Maharashtra,Nasik,,,,4,800,23-Jul-18
Maharashtra,Jalgaon,,,,1,425,24-Jul-18
Maharashtra,Pandharpur,,,,5,750,24-Jul-18
Maharashtra,Indapur,,,,3,811,24-Jul-18
Maharashtra,Karad,,,,4,2000,24-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,10,1000,24-Jul-18
Maharashtra,Nagpur,,,,6,525,24-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,7,1000,25-Jul-18
Maharashtra,Karad,,,,2,2000,25-Jul-18
Maharashtra,Nagpur,,,,12,525,25-Jul-18
Maharashtra,Pandharpur,,,,12,1070,25-Jul-18
Maharashtra,Akluj,,,,16,800,25-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,9,1000,26-Jul-18
Maharashtra,Jalgaon,,,,1,425,26-Jul-18
Maharashtra,Karad,,,,5,2000,26-Jul-18
Maharashtra,Nagpur,,,,10,525,26-Jul-18
Maharashtra,Pandharpur,,,,10,770,26-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,9,1000,27-Jul-18
Maharashtra,Jalgaon,,,,1,405,27-Jul-18
Maharashtra,Pandharpur,,,,15,1060,27-Jul-18
Maharashtra,Nasik,,,,4,900,27-Jul-18
Maharashtra,Solapur,,,,8,550,27-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,5,1000,28-Jul-18
Maharashtra,Jalgaon,,,,1,410,28-Jul-18
Maharashtra,Nagpur,,,,13,525,28-Jul-18
Maharashtra,Karad,,,,4,1200,28-Jul-18
Maharashtra,Nasik,,,,10,800,28-Jul-18
Maharashtra,Pandharpur,,,,14,825,28-Jul-18
Maharashtra,Karad,,,,5,1000,29-Jul-18
Maharashtra,Anajngaon,,,,4,500,30-Jul-18
Maharashtra,Chandrapur(Ganjwad),,,,7,1000,30-Jul-18
Maharashtra,Jalgaon,,,,1,375,30-Jul-18
Maharashtra,Yawal,,,,250,766,30-Jul-18
