State,Market,Year,Month,Rainfall(mm),Arrivals (Tonnes),Modal Price(Rs./Quintal)
Maharashtra,Jalgaon,2014,7,261.1,0.8,300
Maharashtra,Nagpur,2014,7,261.1,23,500
Maharashtra,Solapur,2014,7,261.1,19,800
Maharashtra,Pandharpur,2014,7,261.1,11,1317
Maharashtra,Akluj,2014,7,261.1,15.1,1035
Maharashtra,Karad,2014,7,261.1,3,1250
Maharashtra,Chandrapur,2014,7,261.1,17,1250
Maharashtra,Jalgaon,2014,7,261.1,0.8,300
Maharashtra,Solapur,2014,7,261.1,6.7,1000
Maharashtra,Nagpur,2014,7,261.1,24.9,500
Maharashtra,Chandrapur,2014,7,261.1,16,1200
Maharashtra,Pandharpur,2014,7,261.1,1,1200
Maharashtra,Nagpur,2014,7,261.1,18.3,500
Maharashtra,Akluj,2014,7,261.1,18,1150
Maharashtra,Chandrapur,2014,7,261.1,17.1,1200
Maharashtra,Jalgaon,2014,7,261.1,1.2,300
Maharashtra,Pandharpur,2014,7,261.1,15,1201
Maharashtra,Nagpur,2014,7,261.1,15.7,500
Maharashtra,Solapur,2014,7,261.1,12.7,800
Maharashtra,Chandrapur,2014,7,261.1,10.9,1200
Maharashtra,Anajngaon,2014,7,261.1,10.5,800
Maharashtra,Nagpur,2014,7,261.1,9.4,500
Maharashtra,Pandharpur,2014,7,261.1,20,1200
Maharashtra,Chandrapur,2014,7,261.1,12.5,1200
Maharashtra,Chandrapur,2014,7,261.1,14.5,1200
Maharashtra,Solapur,2014,7,261.1,16.7,700
Maharashtra,Nagpur,2014,7,261.1,8.3,500
Maharashtra,Chandrapur,2014,7,261.1,3.6,1000
Maharashtra,Jalgaon,2014,7,261.1,0.5,300
Maharashtra,Pandharpur,2014,7,261.1,10,1201
Maharashtra,Nagpur,2014,7,261.1,6.2,500
Maharashtra,Akluj,2014,7,261.1,28.3,900
Maharashtra,Solapur,2014,7,261.1,8.5,800
Maharashtra,Chandrapur,2014,7,261.1,13,1200
Maharashtra,Solapur,2014,7,261.1,3.7,600
Maharashtra,Nagpur,2014,7,261.1,5.7,500
Maharashtra,Jalgaon,2014,7,261.1,1.2,325
Maharashtra,Nagpur,2014,7,261.1,7.2,500
Maharashtra,Pandharpur,2014,7,261.1,0.8,1231
Maharashtra,Chandrapur,2014,7,261.1,13.5,1250
Maharashtra,Chandrapur,2014,7,261.1,9,1250
Maharashtra,Nagpur,2014,7,261.1,19.8,500
Maharashtra,Kalyan,2014,7,261.1,0.3,1250
Maharashtra,Akluj,2014,7,261.1,46.5,1000
Maharashtra,Jalgaon,2014,7,261.1,1.5,325
Maharashtra,Solapur,2014,7,261.1,18,800
Maharashtra,Pandharpur,2014,7,261.1,15,1251
Maharashtra,Karad,2014,7,261.1,0.6,1250
Maharashtra,Chattrapati Sambhajinagar,2014,7,261.1,2.2,500
Maharashtra,Anajngaon,2014,7,261.1,22.5,700
Maharashtra,Nagpur,2014,7,261.1,31.2,500
Maharashtra,Solapur,2014,7,261.1,12.3,800
Maharashtra,Jalgaon,2014,7,261.1,2,300
Maharashtra,Pandharpur,2014,7,261.1,20,1151
Maharashtra,Akluj,2014,7,261.1,36,1200
Maharashtra,Solapur,2014,7,261.1,16,800
Maharashtra,Nagpur,2014,7,261.1,5.6,500
Maharashtra,Jalgaon,2014,7,261.1,1,300
Maharashtra,Pandharpur,2014,7,261.1,15,1200
Maharashtra,Karad,2014,7,261.1,4.2,1100
Maharashtra,Nagpur,2014,7,261.1,12.4,500
Maharashtra,Pandharpur,2014,7,261.1,90,1176
Maharashtra,Jalgaon,2014,8,237.4,2,275
Maharashtra,Nagpur,2014,8,237.4,4.2,500
Maharashtra,Karad,2014,8,237.4,3,1250
Maharashtra,Anajngaon,2014,8,237.4,25.5,750
Maharashtra,Yawal,2014,8,237.4,22.5,700
Maharashtra,Nagpur,2014,8,237.4,10.6,500
Maharashtra,Solapur,2014,8,237.4,6,800
Maharashtra,Pandharpur,2014,8,237.4,9,1150
Maharashtra,Karad,2014,8,237.4,4.2,1150
Maharashtra,Nagpur,2014,8,237.4,5.1,500
Maharashtra,Chattrapati Sambhajinagar,2014,8,237.4,3.2,515
Maharashtra,Kalyan,2014,8,237.4,0.3,750
Maharashtra,Pandharpur,2014,8,237.4,9,1100
Maharashtra,Akluj,2014,8,237.4,52.5,850
Maharashtra,Solapur,2014,8,237.4,9.5,800
Maharashtra,Nagpur,2014,8,237.4,23.2,500
Maharashtra,Jalgaon,2014,8,237.4,0.8,350
Maharashtra,Jalgaon,2014,8,237.4,0.8,325
Maharashtra,Kalyan,2014,8,237.4,0.3,700
Maharashtra,Nagpur,2014,8,237.4,7.6,500
Maharashtra,Solapur,2014,8,237.4,12.3,1000
Maharashtra,Jalana,2014,8,237.4,7.5,500
Maharashtra,Nagpur,2014,8,237.4,36.2,500
Maharashtra,Pandharpur,2014,8,237.4,5,926
Maharashtra,Kalyan,2014,8,237.4,0.3,750
Maharashtra,Jalgaon,2014,8,237.4,1.2,350
Maharashtra,Karad,2014,8,237.4,3,1400
Maharashtra,Nagpur,2014,8,237.4,15.1,500
Maharashtra,Akluj,2014,8,237.4,47.5,800
Maharashtra,Jalgaon,2014,8,237.4,2.5,350
Maharashtra,Nagpur,2014,8,237.4,56.2,500
Maharashtra,Solapur,2014,8,237.4,7.9,800
Maharashtra,Pandharpur,2014,8,237.4,9,1150
Maharashtra,Jalana,2014,8,237.4,5,800
Maharashtra,Chattrapati Sambhajinagar,2014,8,237.4,5.1,645
Maharashtra,Jalana,2014,8,237.4,2.7,700
Maharashtra,Nagpur,2014,8,237.4,11.9,500
Maharashtra,Pandharpur,2014,8,237.4,7,1051
Maharashtra,Jalgaon,2014,8,237.4,3,250
Maharashtra,Solapur,2014,8,237.4,7.4,800
Maharashtra,Karad,2014,8,237.4,3,1450
Maharashtra,Chattrapati Sambhajinagar,2014,8,237.4,3.3,645
Maharashtra,Pandharpur,2014,8,237.4,9,1130
Maharashtra,Jalgaon,2014,8,237.4,2.2,300
Maharashtra,Karad,2014,8,237.4,3,1350
Maharashtra,Solapur,2014,8,237.4,8.9,800
Maharashtra,Nagpur,2014,8,237.4,19,500
Maharashtra,Akluj,2014,8,237.4,43.5,900
Maharashtra,Pandharpur,2014,8,237.4,5,950
Maharashtra,Solapur,2014,8,237.4,12.8,900
Maharashtra,Jalana,2014,8,237.4,3.5,710
Maharashtra,Nagpur,2014,8,237.4,11.6,500
Maharashtra,Chandrapur,2014,8,237.4,16,1300
Maharashtra,Pandharpur,2014,8,237.4,9,1011
Maharashtra,Nagpur,2014,8,237.4,24.2,500
Maharashtra,Solapur,2014,8,237.4,5.5,700
Maharashtra,Jalana,2014,8,237.4,6.7,700
Maharashtra,Karad,2014,8,237.4,0.6,1400
Maharashtra,Chandrapur,2014,8,237.4,13,1260
Maharashtra,Chandrapur,2014,8,237.4,16,1300
Maharashtra,Jalgaon,2014,8,237.4,1.4,400
Maharashtra,Nagpur,2014,8,237.4,5.5,500
Maharashtra,Chandrapur,2014,8,237.4,15,1400
Maharashtra,Nagpur,2014,8,237.4,6.9,500
Maharashtra,Pandharpur,2014,8,237.4,1.7,1000
Maharashtra,Jalana,2014,8,237.4,6,700
Maharashtra,Karad,2014,8,237.4,3,1300
Maharashtra,Solapur,2014,8,237.4,18,700
Maharashtra,Chandrapur,2014,8,237.4,12.5,1250
Maharashtra,Jalgaon,2014,8,237.4,1.6,350
Maharashtra,Pandharpur,2014,8,237.4,15,1001
Maharashtra,Karad,2014,8,237.4,3,1450
Maharashtra,Nagpur,2014,8,237.4,12.2,500
Maharashtra,Chandrapur,2014,8,237.4,16,1300
Maharashtra,Nagpur,2014,8,237.4,9.3,500
Maharashtra,Akluj,2014,8,237.4,45,900
Maharashtra,Jalana,2014,8,237.4,3,720
Maharashtra,Jalgaon,2014,8,237.4,1.2,300
Maharashtra,Solapur,2014,8,237.4,21,700
Maharashtra,Pandharpur,2014,8,237.4,10,960
Maharashtra,Chandrapur,2014,8,237.4,21,1350
Maharashtra,Pandharpur,2014,8,237.4,12,1070
Maharashtra,Solapur,2014,8,237.4,12,700
Maharashtra,Nagpur,2014,8,237.4,8.8,500
Maharashtra,Chandrapur,2014,8,237.4,14,1350
Maharashtra,Jalgaon,2014,8,237.4,2.5,325
Maharashtra,Nagpur,2014,8,237.4,15.5,500
Maharashtra,Pandharpur,2014,8,237.4,10,900
Maharashtra,Solapur,2014,8,237.4,9.7,600
Maharashtra,Karad,2014,8,237.4,3,1450
Maharashtra,Jalana,2014,8,237.4,3.5,700
Maharashtra,Chandrapur,2014,8,237.4,17.9,1350
Maharashtra,Chandrapur,2014,8,237.4,12.5,1400
Maharashtra,Akluj,2014,8,237.4,106,700
Maharashtra,Karad,2014,8,237.4,3.9,1450
Maharashtra,Nagpur,2014,8,237.4,8.9,500
Maharashtra,Chandrapur,2014,8,237.4,6.5,1500
Maharashtra,Solapur,2014,8,237.4,13.7,700
Maharashtra,Nagpur,2014,8,237.4,15.8,500
Maharashtra,Pandharpur,2014,8,237.4,9,700
Maharashtra,Chandrapur,2014,8,237.4,28.5,1600
Maharashtra,Karad,2014,8,237.4,4.2,1400
Maharashtra,Nagpur,2014,8,237.4,20.9,500
Maharashtra,Jalgaon,2014,8,237.4,1,325
Maharashtra,Pandharpur,2014,8,237.4,20,700
Maharashtra,Akluj,2014,8,237.4,41.5,670
Maharashtra,Chattrapati Sambhajinagar,2014,8,237.4,1.5,1000
Maharashtra,Jalgaon,2014,8,237.4,1.2,300
Maharashtra,Nagpur,2014,8,237.4,63.4,500
Maharashtra,Chandrapur,2014,8,237.4,30,1600
Maharashtra,Pandharpur,2014,8,237.4,5,700
Maharashtra,Nagpur,2014,8,237.4,24,500
Maharashtra,Chandrapur,2014,8,237.4,14.4,1250
Maharashtra,Jalgaon,2014,8,237.4,2,300
Maharashtra,Nagpur,2014,8,237.4,11.1,500
Maharashtra,Pandharpur,2014,8,237.4,15,912
Maharashtra,Karad,2014,8,237.4,3,1400
Maharashtra,Akluj,2014,8,237.4,32,600
Maharashtra,Chandrapur,2014,8,237.4,9.5,1250
Maharashtra,Chandrapur,2014,9,187.9,11,1300
Maharashtra,Anajngaon,2014,9,187.9,13.5,825
Maharashtra,Jalgaon,2014,9,187.9,1,350
Maharashtra,Nagpur,2014,9,187.9,10.5,500
Maharashtra,Pandharpur,2014,9,187.9,40,751
Maharashtra,Solapur,2014,9,187.9,11.4,900
Maharashtra,Karad,2014,9,187.9,0.3,1400
Maharashtra,Chandrapur,2014,9,187.9,10,1300
Maharashtra,Jalgaon,2014,9,187.9,1.2,300
Maharashtra,Pandharpur,2014,9,187.9,10,752
Maharashtra,Nagpur,2014,9,187.9,12.7,500
Maharashtra,Solapur,2014,9,187.9,7.7,800
Maharashtra,Karad,2014,9,187.9,0.6,1450
Maharashtra,Jalgaon,2014,9,187.9,1.2,350
Maharashtra,Chattrapati Sambhajinagar,2014,9,187.9,3.6,500
Maharashtra,Pandharpur,2014,9,187.9,5,700
Maharashtra,Akluj,2014,9,187.9,25.5,550
Maharashtra,Chandrapur,2014,9,187.9,10,1300
Maharashtra,Nagpur,2014,9,187.9,25,500
Maharashtra,Karad,2014,9,187.9,0.3,1500
Maharashtra,Chandrapur,2014,9,187.9,12,1300
Maharashtra,Nagpur,2014,9,187.9,18.9,500
Maharashtra,Jalgaon,2014,9,187.9,1,350
Maharashtra,Pandharpur,2014,9,187.9,10,800
Maharashtra,Solapur,2014,9,187.9,11,900
Maharashtra,Nagpur,2014,9,187.9,15.7,500
Maharashtra,Chandrapur,2014,9,187.9,9,1200
Maharashtra,Pandharpur,2014,9,187.9,50,765
Maharashtra,Chandrapur,2014,9,187.9,10,1300
Maharashtra,Pandharpur,2014,9,187.9,20,751
Maharashtra,Nagpur,2014,9,187.9,17.8,500
Maharashtra,Karad,2014,9,187.9,0.3,1150
Maharashtra,Akluj,2014,9,187.9,45,700
Maharashtra,Anajngaon,2014,9,187.9,10.8,850
Maharashtra,Nagpur,2014,9,187.9,8.4,500
Maharashtra,Jalgaon,2014,9,187.9,1.5,300
Maharashtra,Nagpur,2014,9,187.9,8.3,500
Maharashtra,Pandharpur,2014,9,187.9,9,755
Maharashtra,Jalgaon,2014,9,187.9,0.7,300
Maharashtra,Nagpur,2014,9,187.9,30.2,500
Maharashtra,Karad,2014,9,187.9,4.2,1350
Maharashtra,Pandharpur,2014,9,187.9,20,781
Maharashtra,Chattrapati Sambhajinagar,2014,9,187.9,3.1,602
Maharashtra,Jalgaon,2014,9,187.9,0.8,300
Maharashtra,Nagpur,2014,9,187.9,13.9,500
Maharashtra,Jalgaon,2014,9,187.9,1.7,300
Maharashtra,Solapur,2014,9,187.9,6.6,600
Maharashtra,Chandrapur,2014,9,187.9,14.8,1400
Maharashtra,Nagpur,2014,9,187.9,24.9,500
Maharashtra,Pandharpur,2014,9,187.9,15,900
Maharashtra,Chandrapur,2014,9,187.9,14,1600
Maharashtra,Jalgaon,2014,9,187.9,1,350
Maharashtra,Jalana,2014,9,187.9,2.2,500
Maharashtra,Akluj,2014,9,187.9,45,600
Maharashtra,Chattrapati Sambhajinagar,2014,9,187.9,3.2,500
Maharashtra,Pandharpur,2014,9,187.9,10,815
Maharashtra,Nagpur,2014,9,187.9,20.6,500
Maharashtra,Chandrapur,2014,9,187.9,15.1,1000
Maharashtra,Chattrapati Sambhajinagar,2014,9,187.9,6.3,438
Maharashtra,Chandrapur,2014,9,187.9,7,1000
Maharashtra,Anajngaon,2014,9,187.9,11.7,750
Maharashtra,Karad,2014,9,187.9,3,1000
Maharashtra,Nagpur,2014,9,187.9,28.2,475
Maharashtra,Chandrapur,2014,9,187.9,8.4,1000
Maharashtra,Jalana,2014,9,187.9,4.2,700
Maharashtra,Jalgaon,2014,9,187.9,0.7,350
Maharashtra,Nagpur,2014,9,187.9,25.5,500
Maharashtra,Solapur,2014,9,187.9,18,700
Maharashtra,Karad,2014,9,187.9,3,950
Maharashtra,Chandrapur,2014,9,187.9,17,1200
Maharashtra,Jalgaon,2014,9,187.9,0.5,325
Maharashtra,Nagpur,2014,9,187.9,15.7,500
Maharashtra,Chandrapur,2014,9,187.9,15,1250
Maharashtra,Jalana,2014,9,187.9,5,500
Maharashtra,Jalgaon,2014,9,187.9,1.5,350
Maharashtra,Akluj,2014,9,187.9,76,750
Maharashtra,Solapur,2014,9,187.9,14,700
Maharashtra,Nagpur,2014,9,187.9,23.1,500
Maharashtra,Chandrapur,2014,9,187.9,10,1300
Maharashtra,Jalgaon,2014,9,187.9,1.8,325
Maharashtra,Nagpur,2014,9,187.9,10.2,500
Maharashtra,Jalana,2014,9,187.9,4.5,500
Maharashtra,Chandrapur,2014,9,187.9,14,1300
Maharashtra,Nagpur,2014,9,187.9,32.6,500
Maharashtra,Jalgaon,2014,9,187.9,4.5,325
Maharashtra,Chattrapati Sambhajinagar,2014,9,187.9,2.1,510
Maharashtra,Karad,2014,9,187.9,3,1300
Maharashtra,Anajngaon,2014,9,187.9,13.8,800
Maharashtra,Jalana,2014,9,187.9,4,550
Maharashtra,Solapur,2014,9,187.9,6.3,700
Maharashtra,Pandharpur,2014,9,187.9,40,1011
Maharashtra,Chandrapur,2014,9,187.9,17,1300
Maharashtra,Nagpur,2014,9,187.9,18.4,500
Maharashtra,Karad,2014,9,187.9,0.6,1500
Maharashtra,Karad,2014,9,187.9,3,1450
Maharashtra,Jalana,2014,9,187.9,7,600
Maharashtra,Nagpur,2014,9,187.9,15.4,500
Maharashtra,Pandharpur,2014,9,187.9,50,1025
Maharashtra,Chandrapur,2014,9,187.9,13.6,1500
Maharashtra,Pandharpur,2014,9,187.9,30,861
Maharashtra,Karad,2014,9,187.9,5.1,1400
Maharashtra,Jalgaon,2014,9,187.9,3.3,150
Maharashtra,Nagpur,2014,9,187.9,35.6,500
Maharashtra,Chandrapur,2014,9,187.9,22,1500
Maharashtra,Jalana,2014,9,187.9,3.5,600
Maharashtra,Nagpur,2014,9,187.9,36,500
Maharashtra,Chandrapur,2014,9,187.9,22.5,1500
Maharashtra,Jalgaon,2014,9,187.9,4,200
Maharashtra,Nagpur,2014,9,187.9,28.1,500
Maharashtra,Pandharpur,2014,9,187.9,25,1150
Maharashtra,Chandrapur,2014,9,187.9,21,1400
Maharashtra,Nagpur,2014,9,187.9,25.5,500
Maharashtra,Jalgaon,2014,9,187.9,4,225
Maharashtra,Jalana,2014,9,187.9,2.5,710
Maharashtra,Pandharpur,2014,9,187.9,50,1051
Maharashtra,Karad,2014,9,187.9,0.6,2000
Maharashtra,Chandrapur,2014,9,187.9,18.2,1400
Maharashtra,Anajngaon,2014,9,187.9,12,800
Maharashtra,Chandrapur,2014,9,187.9,15,1400
Maharashtra,Jalgaon,2014,9,187.9,1.8,250
Maharashtra,Nagpur,2014,9,187.9,27.4,500
Maharashtra,Karad,2014,9,187.9,4.2,1500
Maharashtra,Pandharpur,2014,9,187.9,25,951
Maharashtra,Chandrapur,2014,9,187.9,14,1400
Maharashtra,Anajngaon,2014,9,187.9,12,800
Maharashtra,Jalgaon,2014,9,187.9,1.9,200
Maharashtra,Karad,2014,9,187.9,4,1500
Maharashtra,Nagpur,2014,9,187.9,39,500
Maharashtra,Chandrapur,2014,10,60.1,23.2,1400
Maharashtra,Jalgaon,2014,10,60.1,1.5,250
Maharashtra,Karad,2014,10,60.1,4.5,16500
Maharashtra,Nagpur,2014,10,60.1,23.9,500
Maharashtra,Pandharpur,2014,10,60.1,20,1050
Maharashtra,Jalgaon,2014,10,60.1,1.2,275
Maharashtra,Nagpur,2014,10,60.1,29.6,500
Maharashtra,Chattrapati Sambhajinagar,2014,10,60.1,3.4,525
Maharashtra,Chandrapur,2014,10,60.1,6,1250
Maharashtra,Nagpur,2014,10,60.1,54.9,500
Maharashtra,Pandharpur,2014,10,60.1,10,1086
Maharashtra,Jalana,2014,10,60.1,1,700
Maharashtra,Solapur,2014,10,60.1,9,700
Maharashtra,Chandrapur,2014,10,60.1,10.9,1300
Maharashtra,Anajngaon,2014,10,60.1,12,1100
Maharashtra,Jalgaon,2014,10,60.1,1.1,300
Maharashtra,Pandharpur,2014,10,60.1,5,1167
Maharashtra,Chandrapur,2014,10,60.1,11,1300
Maharashtra,Jalana,2014,10,60.1,2,775
Maharashtra,Karad,2014,10,60.1,0.3,1050
Maharashtra,Jalgaon,2014,10,60.1,1,300
Maharashtra,Jalgaon,2014,10,60.1,0.7,325
Maharashtra,Karad,2014,10,60.1,4.2,1200
Maharashtra,Chandrapur,2014,10,60.1,12,1300
Maharashtra,Nagpur,2014,10,60.1,13.6,500
Maharashtra,Chandrapur,2014,10,60.1,9,1400
Maharashtra,Jalana,2014,10,60.1,3.5,720
Maharashtra,Nagpur,2014,10,60.1,13.1,500
Maharashtra,Jalgaon,2014,10,60.1,1.2,300
Maharashtra,Chandrapur,2014,10,60.1,10.3,1400
Maharashtra,Jalgaon,2014,10,60.1,2,325
Maharashtra,Nagpur,2014,10,60.1,21.5,500
Maharashtra,Jalana,2014,10,60.1,3.1,700
Maharashtra,Karad,2014,10,60.1,4.2,1350
Maharashtra,Chandrapur,2014,10,60.1,13,1300
Maharashtra,Nagpur,2014,10,60.1,12,500
Maharashtra,Chandrapur,2014,10,60.1,29.8,1300
Maharashtra,Anajngaon,2014,10,60.1,20.1,1000
Maharashtra,Jalana,2014,10,60.1,2,700
Maharashtra,Jalgaon,2014,10,60.1,1.5,375
Maharashtra,Chandrapur,2014,10,60.1,9,1500
Maharashtra,Nagpur,2014,10,60.1,11.5,500
Maharashtra,Karad,2014,10,60.1,3.9,1400
Maharashtra,Chandrapur,2014,10,60.1,12.6,1300
Maharashtra,Jalgaon,2014,10,60.1,1.4,325
Maharashtra,Karad,2014,10,60.1,4.8,1350
Maharashtra,Nagpur,2014,10,60.1,13.6,500
Maharashtra,Chandrapur,2014,10,60.1,7.8,1300
Maharashtra,Jalgaon,2014,10,60.1,1.2,325
Maharashtra,Chandrapur,2014,10,60.1,12.4,1300
Maharashtra,Nagpur,2014,10,60.1,23.5,500
Maharashtra,Jalgaon,2014,10,60.1,1.8,325
Maharashtra,Solapur,2014,10,60.1,6.6,700
Maharashtra,Chandrapur,2014,10,60.1,14,1300
Maharashtra,Nagpur,2014,10,60.1,10.8,500
Maharashtra,Nagpur,2014,10,60.1,16.6,500
Maharashtra,Pandharpur,2014,10,60.1,20,1111
Maharashtra,Karad,2014,10,60.1,4.8,1100
Maharashtra,Nagpur,2014,10,60.1,15.2,500
Maharashtra,Karad,2014,10,60.1,4.5,1100
Maharashtra,Pandharpur,2014,10,60.1,15,1100
Maharashtra,Jalgaon,2014,10,60.1,1.2,325
Maharashtra,Nagpur,2014,10,60.1,12.2,500
Maharashtra,Solapur,2014,10,60.1,7.4,1000
Maharashtra,Nagpur,2014,10,60.1,32.5,500
Maharashtra,Nagpur,2014,10,60.1,40.6,500
Maharashtra,Anajngaon,2014,10,60.1,15.3,1100
Maharashtra,Karad,2014,10,60.1,3,1200
Maharashtra,Nagpur,2014,10,60.1,10.5,500
Maharashtra,Jalgaon,2014,10,60.1,1.5,325
Maharashtra,Pandharpur,2014,10,60.1,9,1210
Maharashtra,Solapur,2014,10,60.1,6.9,800
Maharashtra,Jalgaon,2014,10,60.1,1,300
Maharashtra,Karad,2014,10,60.1,3,1000
Maharashtra,Nagpur,2014,10,60.1,22.6,500
Maharashtra,Solapur,2014,10,60.1,5.3,800
Maharashtra,Pandharpur,2014,10,60.1,25,1155
Maharashtra,Jalgaon,2014,10,60.1,1.5,400
Maharashtra,Karad,2014,10,60.1,3,1050
Maharashtra,Pandharpur,2014,10,60.1,30,1232
Maharashtra,Nagpur,2014,10,60.1,20.3,500
Maharashtra,Jalgaon,2014,10,60.1,1.7,450
Maharashtra,Nagpur,2014,10,60.1,24.7,500
Maharashtra,Akluj,2014,10,60.1,65.2,1000
Maharashtra,Kalyan,2014,10,60.1,0.3,950
Maharashtra,Nagpur,2014,10,60.1,15.4,500
Maharashtra,Solapur,2014,10,60.1,5.7,900
Maharashtra,Jalgaon,2014,10,60.1,1.4,425
Maharashtra,Jalgaon,2014,11,14.4,2.2,350
Maharashtra,Nagpur,2014,11,14.4,15.8,500
Maharashtra,Karad,2014,11,14.4,3,1000
Maharashtra,Anajngaon,2014,11,14.4,47.4,750
Maharashtra,Nagpur,2014,11,14.4,20.9,500
Maharashtra,Akluj,2014,11,14.4,92.1,975
Maharashtra,Jalgaon,2014,11,14.4,1.8,450
Maharashtra,Nagpur,2014,11,14.4,25.2,500
Maharashtra,Karad,2014,11,14.4,3,1000
Maharashtra,Nagpur,2014,11,14.4,32.3,500
Maharashtra,Jalgaon,2014,11,14.4,1.2,450
Maharashtra,Solapur,2014,11,14.4,5.6,700
Maharashtra,Jalgaon,2014,11,14.4,1.8,450
Maharashtra,Nagpur,2014,11,14.4,20.6,500
Maharashtra,Solapur,2014,11,14.4,8.5,800
Maharashtra,Indapur,2014,11,14.4,2.2,1350
Maharashtra,Nagpur,2014,11,14.4,9.9,500
Maharashtra,Anajngaon,2014,11,14.4,21,1100
Maharashtra,Jalgaon,2014,11,14.4,1.1,375
Maharashtra,Nagpur,2014,11,14.4,10.6,500
Maharashtra,Pandharpur,2014,11,14.4,20,1361
Maharashtra,Solapur,2014,11,14.4,5.3,800
Maharashtra,Jalgaon,2014,11,14.4,0.8,350
Maharashtra,Karad,2014,11,14.4,5.1,1250
Maharashtra,Jalana,2014,11,14.4,4.5,650
Maharashtra,Nagpur,2014,11,14.4,12.3,500
Maharashtra,Pandharpur,2014,11,14.4,14,1230
Maharashtra,Nagpur,2014,11,14.4,17.4,500
Maharashtra,Jalgaon,2014,11,14.4,2,400
Maharashtra,Karad,2014,11,14.4,3,2500
Maharashtra,Pandharpur,2014,11,14.4,30,1125
Maharashtra,Jalana,2014,11,14.4,2.5,450
Maharashtra,Nagpur,2014,11,14.4,10.3,500
Maharashtra,Jalgaon,2014,11,14.4,1.5,375
Maharashtra,Pandharpur,2014,11,14.4,15,1250
Maharashtra,Jalgaon,2014,11,14.4,1.6,375
Maharashtra,Pandharpur,2014,11,14.4,25,1200
Maharashtra,Nagpur,2014,11,14.4,8.7,500
Maharashtra,Solapur,2014,11,14.4,1.1,800
Maharashtra,Karad,2014,11,14.4,5.1,1250
Maharashtra,Jalana,2014,11,14.4,1,600
Maharashtra,Nagpur,2014,11,14.4,11.7,500
Maharashtra,Jalgaon,2014,11,14.4,2,400
Maharashtra,Pandharpur,2014,11,14.4,10,1310
Maharashtra,Jalgaon,2014,11,14.4,1,375
Maharashtra,Pandharpur,2014,11,14.4,1.5,1230
Maharashtra,Nagpur,2014,11,14.4,6.8,500
Maharashtra,Solapur,2014,11,14.4,2.7,1175
Maharashtra,Nagpur,2014,11,14.4,9,500
Maharashtra,Pandharpur,2014,11,14.4,14,1280
Maharashtra,Jalgaon,2014,11,14.4,1.2,400
Maharashtra,Karad,2014,11,14.4,4.5,1050
Maharashtra,Karad,2014,11,14.4,5.1,1150
Maharashtra,Nagpur,2014,11,14.4,10.9,500
Maharashtra,Pandharpur,2014,11,14.4,15,1300
Maharashtra,Jalgaon,2014,11,14.4,1,450
Maharashtra,Solapur,2014,11,14.4,8.7,1250
Maharashtra,Jalgaon,2014,11,14.4,0.8,425
Maharashtra,Nagpur,2014,11,14.4,6.6,500
Maharashtra,Solapur,2014,11,14.4,2.3,1000
Maharashtra,Jalgaon,2014,11,14.4,1.2,400
Maharashtra,Solapur,2014,11,14.4,3.1,1125
Maharashtra,Nagpur,2014,11,14.4,9.6,500
Maharashtra,Jalgaon,2014,11,14.4,1.2,350
Maharashtra,Pandharpur,2014,11,14.4,10,1250
Maharashtra,Nagpur,2014,11,14.4,11.4,500
Maharashtra,Anajngaon,2014,11,14.4,24.3,1200
Maharashtra,Pandharpur,2014,11,14.4,20,1200
Maharashtra,Jalgaon,2014,11,14.4,1,425
Maharashtra,Nagpur,2014,11,14.4,11.5,500
Maharashtra,Jalgaon,2014,11,14.4,2,400
Maharashtra,Jalana,2014,11,14.4,2.5,900
Maharashtra,Indapur,2014,11,14.4,3.7,1150
Maharashtra,Pandharpur,2014,11,14.4,18,1276
Maharashtra,Nagpur,2014,11,14.4,9.2,500
Maharashtra,Nagpur,2014,11,14.4,14.2,500
Maharashtra,Jalgaon,2014,11,14.4,1.5,425
Maharashtra,Pandharpur,2014,11,14.4,13,1175
Maharashtra,Nagpur,2014,11,14.4,8.5,500
Maharashtra,Pandharpur,2014,11,14.4,20,1200
Maharashtra,Jalgaon,2014,11,14.4,1,425
Maharashtra,Pandharpur,2014,11,14.4,15,1225
Maharashtra,Nagpur,2014,11,14.4,8.5,500
Maharashtra,Jalgaon,2014,11,14.4,0.9,400
Maharashtra,Nagpur,2014,11,14.4,5,500
Maharashtra,Pandharpur,2014,11,14.4,15,1225
Maharashtra,Indapur,2014,11,14.4,24,1081
Maharashtra,Anajngaon,2014,12,10.7,33,1100
Maharashtra,Jalgaon,2014,12,10.7,1.3,400
Maharashtra,Nagpur,2014,12,10.7,7.8,500
Maharashtra,Jalana,2014,12,10.7,3,500
Maharashtra,Pandharpur,2014,12,10.7,15,1105
Maharashtra,Karad,2014,12,10.7,3,1450
Maharashtra,Nagpur,2014,12,10.7,9.3,500
Maharashtra,Jalgaon,2014,12,10.7,1.3,525
Maharashtra,Jalgaon,2014,12,10.7,2.5,400
Maharashtra,Solapur,2014,12,10.7,59.1,800
Maharashtra,Nagpur,2014,12,10.7,17.3,500
Maharashtra,Pandharpur,2014,12,10.7,11,1185
Maharashtra,Nagpur,2014,12,10.7,10.9,500
Maharashtra,Jalgaon,2014,12,10.7,0.7,375
Maharashtra,Jalgaon,2014,12,10.7,1.5,400
Maharashtra,Pandharpur,2014,12,10.7,10,1201
